product_id,name,category,price,stock_quantity,supplier,description,weight,dimensions,warranty,release_date,rating,reviews_count
19104,Product 19104,Wearables,209.83,171,Dell,Description for Product 19104 in Wearables,1.93,48x33x26,1,2021-04-18,3.1,1932
19105,Product 19105,Home Appliances,542.38,176,Ninja,Description for Product 19105 in Home Appliances,6.28,43x39x15,3,2021-04-14,4.2,1348
19106,Product 19106,Books,580.95,154,Philips,Description for Product 19106 in Books,0.71,98x32x19,3,2020-02-15,3.6,1268
19107,Product 19107,Books,600.22,58,Amazon,Description for Product 19107 in Books,8.82,77x17x18,4,2023-11-30,3.3,379
19108,Product 19108,Wearables,18.17,217,Dell,Description for Product 19108 in Wearables,5.45,28x17x23,4,2019-06-29,3.1,2429
19109,Product 19109,Sports,427.15,364,Dell,Description for Product 19109 in Sports,4.29,26x27x22,5,2018-12-16,3.9,810
19110,Product 19110,Books,893.32,107,Dell,Description for Product 19110 in Books,7.34,65x36x11,4,2020-10-26,4.3,1984
19111,Product 19111,Home Appliances,763.71,312,Dell,Description for Product 19111 in Home Appliances,4.93,43x41x26,3,2023-07-11,4.8,1823
19112,Product 19112,Sports,633.95,317,Adidas,Description for Product 19112 in Sports,5.19,96x23x10,2,2022-02-13,4.0,161
19113,Product 19113,Home Appliances,982.9,240,Ninja,Description for Product 19113 in Home Appliances,6.99,71x21x10,1,2021-10-03,3.2,2459
19114,Product 19114,Home Appliances,693.59,402,Fitbit,Description for Product 19114 in Home Appliances,8.65,95x45x24,1,2023-11-21,3.1,2628
19115,Product 19115,Books,414.94,349,Sony,Description for Product 19115 in Books,5.08,76x50x5,4,2020-12-17,3.6,471
19116,Product 19116,Electronics,425.77,174,Fitbit,Description for Product 19116 in Electronics,2.56,71x20x21,4,2018-06-09,4.0,1738
19117,Product 19117,Sports,153.39,70,Amazon,Description for Product 19117 in Sports,5.41,64x10x19,3,2018-03-07,4.6,3159
19118,Product 19118,Books,10.32,1,Fitbit,Description for Product 19118 in Books,8.48,25x14x9,3,2023-02-08,4.7,4714
19119,Product 19119,Books,530.03,487,Amazon,Description for Product 19119 in Books,1.82,94x44x25,5,2019-08-23,3.6,359
19120,Product 19120,Electronics,680.18,181,Fitbit,Description for Product 19120 in Electronics,2.99,82x42x22,5,2020-05-06,3.1,3050
19121,Product 19121,Electronics,358.56,495,Fitbit,Description for Product 19121 in Electronics,6.7,58x28x8,3,2020-04-15,3.6,1151
19122,Product 19122,Electronics,778.18,405,Ninja,Description for Product 19122 in Electronics,4.96,24x29x12,5,2021-08-19,4.7,3349
19123,Product 19123,Electronics,495.63,264,Amazon,Description for Product 19123 in Electronics,3.32,22x21x17,3,2018-03-11,3.6,326
19124,Product 19124,Books,576.68,489,Amazon,Description for Product 19124 in Books,7.3,88x25x26,1,2020-09-20,4.2,643
19125,Product 19125,Home Appliances,432.6,12,Sony,Description for Product 19125 in Home Appliances,9.17,47x32x21,2,2021-12-01,3.3,528
19126,Product 19126,Home Appliances,862.23,393,Dell,Description for Product 19126 in Home Appliances,2.97,33x10x7,2,2023-06-19,3.7,991
19127,Product 19127,Electronics,545.69,349,Dell,Description for Product 19127 in Electronics,0.2,17x22x13,3,2018-02-26,3.1,3978
19128,Product 19128,Wearables,93.28,101,Fitbit,Description for Product 19128 in Wearables,8.94,83x13x27,3,2020-07-20,4.3,1715
19129,Product 19129,Wearables,356.41,134,Dell,Description for Product 19129 in Wearables,8.53,20x39x22,3,2020-05-10,3.7,3781
19130,Product 19130,Sports,946.57,186,Nike,Description for Product 19130 in Sports,9.24,59x35x9,4,2021-04-09,3.1,1452
19131,Product 19131,Books,806.08,475,Dell,Description for Product 19131 in Books,4.96,50x16x29,3,2021-03-01,4.0,1625
19132,Product 19132,Electronics,693.28,492,Sony,Description for Product 19132 in Electronics,1.4,53x19x30,1,2018-06-11,4.5,1291
19133,Product 19133,Sports,940.58,229,Philips,Description for Product 19133 in Sports,3.46,31x37x19,5,2018-09-26,3.3,3788
19134,Product 19134,Books,242.96,445,Philips,Description for Product 19134 in Books,7.02,38x13x7,5,2021-05-28,4.4,2148
19135,Product 19135,Home Appliances,78.31,94,Philips,Description for Product 19135 in Home Appliances,5.22,53x44x19,2,2023-09-11,3.5,3951
19136,Product 19136,Home Appliances,454.65,159,Sony,Description for Product 19136 in Home Appliances,5.16,92x33x5,3,2019-01-25,4.2,1228
19137,Product 19137,Books,999.7,21,Apple,Description for Product 19137 in Books,8.61,76x14x28,5,2022-02-05,3.1,1902
19138,Product 19138,Electronics,29.36,452,Sony,Description for Product 19138 in Electronics,9.79,85x48x30,2,2023-12-22,4.8,2229
19139,Product 19139,Electronics,200.74,462,Logitech,Description for Product 19139 in Electronics,1.25,93x32x14,3,2018-01-12,4.1,4043
19140,Product 19140,Sports,698.7,300,Dell,Description for Product 19140 in Sports,3.86,65x36x6,5,2019-05-11,3.7,4809
19141,Product 19141,Wearables,512.76,409,Philips,Description for Product 19141 in Wearables,2.17,82x40x24,3,2021-11-04,3.5,2263
19142,Product 19142,Sports,589.99,354,Adidas,Description for Product 19142 in Sports,9.1,78x11x25,4,2022-07-15,4.0,3976
19143,Product 19143,Wearables,792.59,409,Amazon,Description for Product 19143 in Wearables,0.68,76x35x17,5,2019-07-06,4.8,3310
19144,Product 19144,Home Appliances,18.14,174,Adidas,Description for Product 19144 in Home Appliances,7.2,38x16x16,5,2022-10-12,3.6,3079
19145,Product 19145,Sports,843.42,250,Nike,Description for Product 19145 in Sports,8.93,75x22x6,1,2023-06-12,3.2,4219
19146,Product 19146,Wearables,16.57,247,Adidas,Description for Product 19146 in Wearables,5.2,36x34x25,3,2020-08-20,4.8,1156
19147,Product 19147,Wearables,950.29,114,Adidas,Description for Product 19147 in Wearables,0.86,76x15x14,4,2021-03-13,3.0,2002
19148,Product 19148,Electronics,85.1,165,Adidas,Description for Product 19148 in Electronics,9.87,80x38x12,1,2021-12-17,3.1,1463
19149,Product 19149,Sports,926.57,310,Philips,Description for Product 19149 in Sports,2.23,86x14x8,2,2020-07-13,4.9,4849
19150,Product 19150,Electronics,627.91,204,Adidas,Description for Product 19150 in Electronics,8.73,44x46x8,1,2021-12-10,4.2,2163
19151,Product 19151,Sports,903.44,299,Adidas,Description for Product 19151 in Sports,6.8,25x10x9,1,2021-07-24,4.2,3724
19152,Product 19152,Sports,231.59,369,Philips,Description for Product 19152 in Sports,1.59,94x36x18,1,2018-06-17,4.1,87
19153,Product 19153,Home Appliances,27.09,37,Logitech,Description for Product 19153 in Home Appliances,6.33,55x20x21,5,2022-08-04,4.7,4605
19154,Product 19154,Books,945.6,65,Amazon,Description for Product 19154 in Books,6.76,24x33x7,1,2021-01-21,4.5,2604
19155,Product 19155,Sports,391.05,480,Fitbit,Description for Product 19155 in Sports,7.72,99x40x11,1,2019-01-19,4.4,70
19156,Product 19156,Wearables,42.4,253,Dell,Description for Product 19156 in Wearables,8.86,64x29x12,1,2023-08-19,3.8,3654
19157,Product 19157,Sports,251.27,110,Fitbit,Description for Product 19157 in Sports,3.98,28x31x27,2,2023-11-27,3.0,1065
19158,Product 19158,Electronics,323.23,232,Dell,Description for Product 19158 in Electronics,8.38,70x47x12,3,2022-12-03,3.7,4745
19159,Product 19159,Sports,35.74,233,Apple,Description for Product 19159 in Sports,9.74,96x32x13,3,2020-04-09,4.8,872
19160,Product 19160,Electronics,890.54,26,Logitech,Description for Product 19160 in Electronics,7.72,63x44x14,5,2019-02-02,4.8,4537
19161,Product 19161,Home Appliances,515.42,347,Philips,Description for Product 19161 in Home Appliances,9.68,86x10x23,4,2020-08-12,3.7,1236
19162,Product 19162,Electronics,308.59,351,Dell,Description for Product 19162 in Electronics,1.33,60x10x28,1,2022-06-05,3.6,1833
19163,Product 19163,Home Appliances,564.65,360,Logitech,Description for Product 19163 in Home Appliances,8.2,22x46x24,1,2022-04-09,3.4,510
19164,Product 19164,Home Appliances,797.07,42,Philips,Description for Product 19164 in Home Appliances,3.29,44x16x19,2,2021-09-03,3.3,4924
19165,Product 19165,Sports,669.77,68,Adidas,Description for Product 19165 in Sports,7.6,20x46x14,3,2023-06-04,4.0,4057
19166,Product 19166,Wearables,444.94,322,Dell,Description for Product 19166 in Wearables,6.63,71x44x23,2,2018-03-15,3.2,2599
19167,Product 19167,Electronics,671.83,102,Fitbit,Description for Product 19167 in Electronics,6.45,87x21x11,5,2019-04-07,4.5,1264
19168,Product 19168,Home Appliances,519.3,489,Philips,Description for Product 19168 in Home Appliances,3.02,100x49x30,5,2021-06-11,4.1,1117
19169,Product 19169,Wearables,791.58,447,Philips,Description for Product 19169 in Wearables,6.79,66x41x30,2,2023-03-02,3.0,4729
19170,Product 19170,Books,194.92,41,Logitech,Description for Product 19170 in Books,8.39,19x21x13,3,2018-07-21,3.4,4794
19171,Product 19171,Books,818.8,143,Logitech,Description for Product 19171 in Books,7.03,44x20x12,1,2019-05-31,3.5,967
19172,Product 19172,Books,134.6,76,Adidas,Description for Product 19172 in Books,6.84,23x23x22,5,2018-05-15,3.2,3833
19173,Product 19173,Books,608.56,122,Fitbit,Description for Product 19173 in Books,3.59,81x20x9,2,2018-07-04,4.5,3010
19174,Product 19174,Wearables,816.78,485,Sony,Description for Product 19174 in Wearables,8.18,95x38x7,5,2023-12-11,3.4,2899
19175,Product 19175,Home Appliances,924.75,408,Amazon,Description for Product 19175 in Home Appliances,5.28,34x14x26,4,2018-11-10,3.5,894
19176,Product 19176,Wearables,745.8,100,Sony,Description for Product 19176 in Wearables,3.01,80x10x20,5,2020-05-14,3.4,558
19177,Product 19177,Books,571.43,69,Sony,Description for Product 19177 in Books,6.82,78x30x21,5,2018-02-17,3.7,692
19178,Product 19178,Wearables,997.87,66,Nike,Description for Product 19178 in Wearables,8.83,77x35x18,3,2018-09-11,4.4,3071
19179,Product 19179,Books,827.52,41,Philips,Description for Product 19179 in Books,5.75,43x48x21,3,2020-09-01,3.9,774
19180,Product 19180,Sports,338.76,269,Sony,Description for Product 19180 in Sports,4.65,62x39x14,2,2023-01-30,4.8,144
19181,Product 19181,Wearables,163.59,213,Ninja,Description for Product 19181 in Wearables,2.38,47x29x19,1,2023-03-25,4.9,928
19182,Product 19182,Electronics,603.42,1,Ninja,Description for Product 19182 in Electronics,8.93,47x43x22,5,2023-07-16,4.4,2503
19183,Product 19183,Books,688.23,333,Sony,Description for Product 19183 in Books,5.14,51x49x13,3,2020-04-30,4.0,1917
19184,Product 19184,Electronics,863.22,113,Nike,Description for Product 19184 in Electronics,1.57,80x28x30,1,2019-09-23,3.9,2707
19185,Product 19185,Electronics,517.98,78,Apple,Description for Product 19185 in Electronics,10.0,40x22x7,2,2020-07-05,3.4,2077
19186,Product 19186,Wearables,798.24,97,Dell,Description for Product 19186 in Wearables,0.22,31x35x30,4,2021-07-08,4.7,1019
19187,Product 19187,Books,305.0,381,Ninja,Description for Product 19187 in Books,4.41,81x32x16,2,2019-07-28,3.3,4602
19188,Product 19188,Wearables,287.65,190,Dell,Description for Product 19188 in Wearables,2.04,40x17x25,3,2020-09-15,4.9,3178
19189,Product 19189,Home Appliances,909.57,195,Dell,Description for Product 19189 in Home Appliances,2.4,28x42x11,1,2022-02-16,3.2,402
19190,Product 19190,Sports,667.94,140,Ninja,Description for Product 19190 in Sports,8.69,56x13x11,4,2019-03-03,4.5,4141
19191,Product 19191,Books,965.37,244,Sony,Description for Product 19191 in Books,8.97,21x18x21,1,2021-08-20,3.1,1048
19192,Product 19192,Electronics,849.61,24,Sony,Description for Product 19192 in Electronics,6.24,69x37x29,2,2022-04-19,3.4,3594
19193,Product 19193,Books,857.5,446,Apple,Description for Product 19193 in Books,4.01,77x26x17,2,2018-06-19,3.5,1566
19194,Product 19194,Sports,531.86,253,Logitech,Description for Product 19194 in Sports,5.49,73x40x26,1,2022-04-29,4.2,2888
19195,Product 19195,Wearables,640.33,353,Dell,Description for Product 19195 in Wearables,6.03,99x47x30,5,2023-05-03,3.2,420
19196,Product 19196,Electronics,514.33,408,Dell,Description for Product 19196 in Electronics,2.35,34x37x17,2,2020-08-29,4.8,392
19197,Product 19197,Books,221.87,216,Ninja,Description for Product 19197 in Books,8.32,36x26x17,5,2019-11-30,3.0,3597
19198,Product 19198,Sports,589.45,192,Fitbit,Description for Product 19198 in Sports,2.76,26x30x21,3,2022-09-26,4.9,4314
19199,Product 19199,Books,381.6,13,Amazon,Description for Product 19199 in Books,3.28,83x42x18,4,2018-02-10,4.8,566
19200,Product 19200,Books,68.16,3,Philips,Description for Product 19200 in Books,3.75,60x45x23,1,2023-03-17,3.8,3963
19201,Product 19201,Electronics,782.87,141,Sony,Description for Product 19201 in Electronics,3.65,44x18x12,3,2020-12-30,4.4,692
19202,Product 19202,Books,432.38,127,Nike,Description for Product 19202 in Books,1.54,35x48x28,2,2018-02-22,3.2,3219
19203,Product 19203,Books,980.69,466,Adidas,Description for Product 19203 in Books,3.11,78x36x8,3,2020-01-19,3.6,3774
19204,Product 19204,Sports,195.84,16,Apple,Description for Product 19204 in Sports,7.25,62x18x15,1,2018-03-01,4.6,2111
19205,Product 19205,Sports,993.22,444,Fitbit,Description for Product 19205 in Sports,3.35,27x41x27,1,2019-03-21,4.2,4811
19206,Product 19206,Electronics,347.07,428,Apple,Description for Product 19206 in Electronics,7.35,43x39x13,5,2020-03-22,4.3,1448
19207,Product 19207,Electronics,589.54,188,Adidas,Description for Product 19207 in Electronics,4.18,83x34x25,4,2023-01-24,4.7,1105
19208,Product 19208,Sports,753.76,272,Philips,Description for Product 19208 in Sports,6.12,17x37x7,4,2019-01-09,4.3,4028
19209,Product 19209,Electronics,416.32,87,Amazon,Description for Product 19209 in Electronics,9.5,75x24x26,2,2023-06-01,3.6,4862
19210,Product 19210,Electronics,802.01,381,Fitbit,Description for Product 19210 in Electronics,9.24,74x39x13,4,2020-01-04,4.5,1566
19211,Product 19211,Home Appliances,129.58,463,Apple,Description for Product 19211 in Home Appliances,3.77,91x17x27,5,2018-10-25,3.3,3209
19212,Product 19212,Sports,213.22,426,Dell,Description for Product 19212 in Sports,1.11,98x40x20,4,2019-07-14,3.2,3720
19213,Product 19213,Electronics,324.92,223,Nike,Description for Product 19213 in Electronics,2.82,83x10x29,4,2022-07-09,4.8,3623
19214,Product 19214,Wearables,757.59,140,Dell,Description for Product 19214 in Wearables,5.2,14x31x11,1,2022-10-26,4.4,4346
19215,Product 19215,Home Appliances,361.0,122,Sony,Description for Product 19215 in Home Appliances,3.62,38x13x12,1,2019-09-06,3.7,2516
19216,Product 19216,Home Appliances,23.47,16,Fitbit,Description for Product 19216 in Home Appliances,2.23,35x37x8,2,2021-06-01,3.6,4260
19217,Product 19217,Electronics,527.79,149,Logitech,Description for Product 19217 in Electronics,0.36,69x20x22,1,2020-11-18,4.3,745
19218,Product 19218,Wearables,470.58,458,Adidas,Description for Product 19218 in Wearables,4.25,20x40x27,4,2021-09-30,4.2,3752
19219,Product 19219,Home Appliances,998.18,269,Nike,Description for Product 19219 in Home Appliances,7.04,57x43x17,4,2021-08-21,3.1,2108
19220,Product 19220,Electronics,340.4,372,Fitbit,Description for Product 19220 in Electronics,6.93,10x33x6,4,2021-05-25,3.3,4297
19221,Product 19221,Wearables,29.1,101,Apple,Description for Product 19221 in Wearables,4.53,45x30x17,5,2022-02-14,4.5,483
19222,Product 19222,Sports,184.54,187,Adidas,Description for Product 19222 in Sports,7.73,100x32x30,5,2023-11-03,3.8,2758
19223,Product 19223,Wearables,414.07,137,Adidas,Description for Product 19223 in Wearables,4.23,22x26x29,1,2019-04-19,4.0,4325
19224,Product 19224,Books,457.73,78,Logitech,Description for Product 19224 in Books,5.96,45x33x27,1,2020-09-01,3.4,41
19225,Product 19225,Sports,462.34,478,Ninja,Description for Product 19225 in Sports,9.61,15x42x21,1,2020-11-29,3.7,1782
19226,Product 19226,Home Appliances,483.48,434,Adidas,Description for Product 19226 in Home Appliances,1.7,70x17x15,4,2022-07-30,3.3,2371
19227,Product 19227,Sports,502.86,162,Ninja,Description for Product 19227 in Sports,1.38,57x13x8,3,2020-08-11,4.0,2250
19228,Product 19228,Electronics,603.32,472,Fitbit,Description for Product 19228 in Electronics,3.18,41x37x17,5,2018-02-17,3.2,2783
19229,Product 19229,Home Appliances,902.51,299,Apple,Description for Product 19229 in Home Appliances,2.51,92x11x14,1,2021-01-10,3.5,485
19230,Product 19230,Sports,46.63,440,Dell,Description for Product 19230 in Sports,8.77,86x29x29,4,2020-08-28,4.7,4098
19231,Product 19231,Home Appliances,860.79,434,Ninja,Description for Product 19231 in Home Appliances,1.58,49x40x26,3,2023-03-05,4.6,4169
19232,Product 19232,Sports,157.98,185,Fitbit,Description for Product 19232 in Sports,3.87,93x18x25,5,2019-03-30,4.3,4365
19233,Product 19233,Wearables,875.24,80,Ninja,Description for Product 19233 in Wearables,3.21,40x38x17,1,2022-01-13,3.8,374
19234,Product 19234,Wearables,468.54,456,Fitbit,Description for Product 19234 in Wearables,4.22,63x27x29,5,2021-02-25,4.9,154
19235,Product 19235,Sports,765.72,478,Nike,Description for Product 19235 in Sports,6.31,12x17x18,2,2019-01-17,3.5,439
19236,Product 19236,Electronics,986.49,323,Apple,Description for Product 19236 in Electronics,8.08,50x38x18,3,2019-12-01,4.0,3284
19237,Product 19237,Wearables,836.34,482,Philips,Description for Product 19237 in Wearables,3.51,77x28x17,5,2021-08-26,4.9,746
19238,Product 19238,Home Appliances,650.9,206,Dell,Description for Product 19238 in Home Appliances,2.09,16x38x13,5,2022-11-11,4.1,1623
19239,Product 19239,Sports,840.53,74,Dell,Description for Product 19239 in Sports,3.47,50x49x6,4,2018-11-30,3.4,841
19240,Product 19240,Wearables,666.64,142,Dell,Description for Product 19240 in Wearables,2.74,44x19x16,1,2019-06-17,4.6,2485
19241,Product 19241,Books,89.83,300,Fitbit,Description for Product 19241 in Books,9.44,37x22x11,4,2021-01-04,3.2,1735
19242,Product 19242,Books,302.08,255,Fitbit,Description for Product 19242 in Books,9.54,37x13x14,5,2019-02-28,3.1,179
19243,Product 19243,Sports,735.07,216,Apple,Description for Product 19243 in Sports,2.26,94x18x18,3,2022-02-25,4.7,4682
19244,Product 19244,Wearables,93.05,452,Adidas,Description for Product 19244 in Wearables,1.97,84x14x12,1,2018-04-22,3.9,2818
